sms,opening,lastmodified,image3,postal,latitude,image6,name,whatsapp,street,cuisine,image4,image5,inperson,menuitem,pickup_option,website,delivery_detail,unit,call,longitude,image2,description,claps,condition,delivery,url,region,description_detail,menuprice,promo,menu,delivery_option,contact,price
false,12PM - 9PM (Weds to Sun),,,078975,1.27844144,,Gattopardo Riatorante Di Mare ,false,36 TRAS STREET TANJONG PAGAR CONSERVATION AREA SINGAPORE 078975,,,,true,,true,https://www.gattopardo.com.sg/order,Min. order $90. ,,false,103.8443024,,"
Western, Italian",0,,,https://thesmartlocal.com/wp-content/uploads/directory/47-Gattopardo-Riatorante-Di-Mare.png,,SET LUNCH - Sicilian Family Brunch - Seafood soup,,,false,true,,$10
false,11.30AM - 9.30PM,,,059413,1.285338949,,Segar Restaurant ,false,133 NEW BRIDGE ROAD LIBRARY@CHINATOWN SINGAPORE 059413,,,,true,,true,http://www.segar.group/,Free delivery for orders $120 and up.,#B2-39/40/41,true,103.8450156,,"
Malay, Chinese",0,takeaway,,https://thesmartlocal.com/wp-content/uploads/directory/86-Segar-Restaurant.png,,"Curry Fish Head, Pandan Leaf Chicken, Sambal Sotong, Mee Goreng",,30% off,false,true,64441778,$3 delivery within 8km radium. 
false,12PM-11AM,,,545729,1.3532968719999998,,Yaowarat Seafood,false,27 TECK CHYE TERRACE SINGAPORE 545729,,,,true,,true,http://bit.ly/yaowaratorders,Free islandwide delivery before 5PM for min. order $45. Free islandwide delivery after 5PM for min. order $80. ,,true,103.87666390000001,,Recommended: Steamed Red Egg Crab,2,,,https://thesmartlocal.com/wp-content/uploads/directory/159-Yaowarat-Seafood.png,,,,,false,true,68585988,Free
false,9AM - 8PM,,,805660,1.382251523,,Hula Hula by Johnny’s Coconut Company LLP,false,62 STRATTON DRIVE STRATTON GREEN SINGAPORE 805660,,,,true,,true,,$10 islandwide delivery. Free delivery for orders $60 and up. ,,true,103.8659107,,Coconut Water,0,,,https://thesmartlocal.com/wp-content/uploads/directory/139-Hula-Hula-by-Johnnys-Coconut-Company-LLP.png,,"Each coconut is handpicked to ensure that the water is sweet and the flesh inside is soft. Every bottle contains 500ml of soft flesh and refreshing coconut water, sealed for freshness.",,,false,true,97693916,$0
false,11AM-7.30PM,,,079903,1.275735681,,DOCO Donburi ,true,10 ANSON ROAD CONSULATE-GENERAL OF THE REPUBLIC OF MALTA SINGAPORE 079903,,,,true,,true,https://docs.google.com/forms/d/e/1FAIpQLSfQCQHM-P3jrQbFh2c1qq7ywwG-fU2zhoALjKW4ZTg9BwXNCA/viewform,"$5 within 6KM
$10 above 6KM",,false,103.8457032,,"
 Japanese, Asian",0,,,https://thesmartlocal.com/wp-content/uploads/directory/237-DOCO-Donburi.png,,Recommended: Sh-nack Donburi (beef),,,false,true,90499926,$3 delivery fee within 1-3KM
false,false,,,068727,1.2801199540000001,,Shukuu Izakaya,false,8 STANLEY STREET TELOK AYER CONSERVATION AREA SINGAPORE 068727,,,,true,,true,,"Min. order $40.
Free delivery for orders $100 and up.
Preorder 2 hours in advance.",,true,103.8477858,,"
Japanese",0,takeaway,,https://thesmartlocal.com/wp-content/uploads/directory/174-Shukuu-Izakaya.png,,"ROSTI MENTAI (Potato shreds with torched mentaiko), TORI KARA-AGE (Shukuu's homemade fried chicken bites), PORK JOWL CHARSIU (Slow-cooked Iberico Pork Jowl Charsiu season with sweet sauce)",,20% off,false,true,63279240,$5
false,11AM - 9PM,,,239013,1.291417798,,"Shabestan, Finest Persian Restaurant",false,80 MOHAMED SULTAN ROAD THE PIER AT ROBERTSON SINGAPORE 239013,,,,true,,true,https://www.sgdelivery.online/?fbclid=IwAR2M96AJlnAJQGTIHjvjEIY3R1l0mALK-TgALOZ1-eYFmUClCC3FUhysmMM,"Min. order $30.
Free islandwide delivery for orders $100 and up. ",#01-13,false,103.8405531,,"
Mediterranean",0,,,"https://thesmartlocal.com/wp-content/uploads/directory/27-Shabestan,-Finest-Persian-Restaurant.png",,"Lamb Kubideh, Chicken Kubideh, Saffron Chicken Wings",,,false,true,,$5-15
false,24 hours,,,730204,1.444215877,,The Brownie Table ,false,204 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730204,,,,true,,true,https://www.instagram.com/thebrownietable/,$10 islandwide delivery. Delivery timings are between 5PM - 10PM. Weekly Preorder | Weekend Collection ,,false,103.7740272,,"
Desserts & Bakery",0,,,https://thesmartlocal.com/wp-content/uploads/directory/67-The-Brownie-Table.png,,Signature dark chocolate brownie,,,false,true,,
false,1.30PM-9PM,,,228796,1.302002632,,Selera Cuppage Food Corner,true,5 KOEK ROAD CUPPAGE PLAZA SINGAPORE 228796,,,,true,,true,,,,false,103.84072629999999,,"
Chinese, Asian",0,,,,,"Chicken Rice, Tze Char, Currypuff and other Fried Snacks",,,false,true,81236232,
false,12PM - 9.30PM,,,058682,1.287699807,,LUMO,true,50 SOUTH BRIDGE ROAD CMO BUILDING SINGAPORE 058682,,,,true,,true,,"$5 islandwide delivery, Min. order of $50.
Free delivery for orders $80 and up.
Last order 9.30PM. ",#01-00,false,103.8482247,,"
Western, Italian",0,,,https://thesmartlocal.com/wp-content/uploads/directory/126-LUMO.png,,"Sakura pork chop with whisky raisin jus, NZ angus ribeye, shoestring fries with mentaiko mayo",,,false,true,89213818,$0
false,12PM - 9.30PM,,,437844,1.303820402,,The Humble Scoop,true,865 MOUNTBATTEN ROAD DBS KATONG SHOPPING CENTRE SINGAPORE 437844,,,,true,,true,,"$5 islandwide delivery, Min. order of 2 pints. Preorder 1-2 days in advance. ",,false,103.90104000000001,,"
Desserts",0,,,https://thesmartlocal.com/wp-content/uploads/directory/112-The-Humble-Scoop.png,,,,,true,true,88035981,$5
false,11AM - 9PM,,,427677,1.306681019,,The Communal Place,false,465C JOO CHIAT ROAD SINGAPORE 427677,,,,true,,true,https://www.thecommunalplace.com/shop/,"$3.50 delivery within 5km radius of Joo Chiat, free delivery for orders $30 and up. $10 delivery within 10km of Joo Chiat, free delivery for orders $50 and up. $15 delivery within 15km of Joo Chiat, free delivery for orders $80 and up. Buy 2 get 1 free. ",,true,103.9046943,,"
Western",0,Buy 2 get 1 free,,https://thesmartlocal.com/wp-content/uploads/directory/123-The-Communal-Place.png,,THICC BURGER,,2 Get 1,false,true,62823359,
false,11AM - 9PM,,,208539,1.311393494,,Sauté-San,true,180 KITCHENER ROAD LEAP SCHOOLHOUSE @ CITY SQUARE MALL PTE LTD SINGAPORE 208539,,,,true,,true,https://www.sautesandelivery.sg/?fbclid=IwAR3knJ02hWyBRhzhdyvgkSesyYOlsNnXjLXrt11V0gwIxnvHutpYT_FeVfU,"Min. order $30.
Free delivery for orders $80 and up. ",#03-23/24,false,103.8564871,,"
Vegetarian, Western, Chinese",0,<STAYSTRONG>,,https://thesmartlocal.com/wp-content/uploads/directory/58-Saute-San.png,,"Pizza, Ramen, Kimbap, Orh Luak, Udon
Quote <STAYSTRONG> for $5 off. ",,$5 off,false,true,87884284,$9.90
false,9AM - 12AM,,,619860,1.336321846,,Kombynation Co. ,false,9 CHIN BEE DRIVE INNOVATE 360 SINGAPORE 619860,,,,true,,true,https://www.kombynation.com/,"$10 islandwide delivery. 
Free islandwide delivery for orders $65 (10 bottles) and up.",#05-03,false,103.7138021,,"
Dessert, Drinks",0,min. 5 bottles,,https://thesmartlocal.com/wp-content/uploads/directory/61-Kombynation-Co.png,,"Recommended: Gingeric Passion Kombucha
QUOTE <STAYHOME2019> for 10% off, min. 5 bottles. ",,10% off,false,true,,$0
false,11AM-10.30PM,,,198755,1.303936553,,The Ramen Stall,true,787 NORTH BRIDGE ROAD KAMPONG GLAM CONSERVATION AREA SINGAPORE 198755,,,,true,,true,https://www.theramenstall.sg/,$5 delivery. Min. order $30. Free delivery for orders $50 and up. 20% of takeaways. ,,false,103.8599452,,"
Japanese, Halal",0,,,https://firebasestorage.googleapis.com/v0/b/hawkercentral.appspot.com/o/images%2F1587473541538_224-The-Ramen-Stall.webp?alt=media&token=517b92f6-aade-4065-86d2-8df7b5445b70,,,,,false,true,87330425,$5
false,12PM - 9.30PM,,,059817,1.288862916,,8 Korean BBQ,false,6 EU TONG SEN STREET THE CENTRAL SINGAPORE 059817,,,,false,,true,http://www.8koreanbbq.com/takeaway/,$15 islandwide delivery. Free delivery for orders $80 and up. ,,false,103.846556,,"
Korean",0,for dabao orders,,https://thesmartlocal.com/wp-content/uploads/directory/109-8-Korean-BBQ.png,,"Recommended: 8 Colours Set, Seafood Pancake
Order as early as 2 hours in advance and we will deliver straight to your doorstep.
Order online: http://www.8koreanbbq.com/takeaway/",,10% off,false,true,,$0
false,false,,,228208,1.3061133459999998,,Tenjin,false,1 SCOTTS ROAD UOB SHAW CENTRE BRANCH SINGAPORE 228208,,,,true,,true,,"$5-10 islandwide delivery, Min order $40. Free delivery for orders $80 and up. ",,false,103.83197059999999,,"
Japanese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/189-Tenjin.png,,,,,false,true,,
false,11AM - 9PM,,,138602,1.303996549,,Sapore Italian Restaurant,false,1 CREATE WAY UNIVERSITY TOWN (CREATE) SINGAPORE 138602,,,,true,,true,,"DABAO only. """,#01-06,true,103.77403290000001,,"
Western, Italian",0,,,https://thesmartlocal.com/wp-content/uploads/directory/208-Sapore-Italian-Restaurant.png,,"Pan Fried Seabass Alla Mediterranean, Insalatona Del Sapore, Rucola & Prosciutto di Parma, Homemade Tagliatelle Del Sapore
Exclusive Takeaway Set for Students $6.95-9.15. All set comes with complimentary canned drinks. ",,,false,false,62620287,
false,,,,159562,1.284549343,,Meat & Greet,false,102 HENDERSON ROAD SINGAPORE 159562,,,,true,,true,https://forms.gle/T17JGcWhq5D5W2PB8,"Min. order $20. Preorder by 3PM the day before.
Bundle of 4 mains and sides for $60 ",,false,103.81925840000001,,"
Western",0,,,https://thesmartlocal.com/wp-content/uploads/directory/118-Meat-Greet.png,,"Beef Brisket, Magic Mushrooms",,,false,true,,
false,11AM-10.30PM,,,389239,1.311473734,,G7 Sin Ma Live Seafood & Frog Porridge,true,161 GEYLANG ROAD SINGAPORE 389239,,,,true,,true,https://g7liveseafood.com.sg/pickngo/,"$5 delivery. Min. order $30.
Free delivery for orders $50 and up.",,false,103.87437299999999,,"
Chinese",0,takeaway,,https://thesmartlocal.com/wp-content/uploads/directory/222-G7-Sin-Ma-Live-Seafood-Frog-Porridge.png,,"Recommended: Dried Chilli Frog & Porridge, Marmite Pork Ribs and Seafood Hor Fun",,20% off,false,true,86660234,$0
